Date,cases,deaths,Country,population,continent,"14 day cases/100,000"
04/08/2020,794,3,Belgium,11455519.0,Europe,54.54139616
03/08/2020,148,5,Belgium,11455519.0,Europe,53.80812515
02/08/2020,309,2,Belgium,11455519.0,Europe,52.24555954
01/08/2020,684,3,Belgium,11455519.0,Europe,48.66649865
07/31/2020,635,2,Belgium,11455519.0,Europe,45.09616718
07/30/2020,703,3,Belgium,11455519.0,Europe,41.22903554
07/29/2020,685,1,Belgium,11455519.0,Europe,37.05637431
07/28/2020,595,4,Belgium,11455519.0,Europe,33.81776068
07/27/2020,184,2,Belgium,11455519.0,Europe,32.58691291
07/26/2020,229,1,Belgium,11455519.0,Europe,31.12910031
07/25/2020,496,5,Belgium,11455519.0,Europe,27.90794551
07/24/2020,439,2,Belgium,11455519.0,Europe,25.15817921
07/23/2020,553,2,Belgium,11455519.0,Europe,21.52674183
07/22/2020,145,1,Belgium,11455519.0,Europe,21.12518865
07/21/2020,443,2,Belgium,11455519.0,Europe,18.23575169
07/20/2020,64,1,Belgium,11455519.0,Europe,17.88657502
07/19/2020,130,3,Belgium,11455519.0,Europe,17.31043351
07/18/2020,274,2,Belgium,11455519.0,Europe,15.73913849
07/17/2020,226,5,Belgium,11455519.0,Europe,14.57812605
07/16/2020,260,5,Belgium,11455519.0,Europe,13.48694895
07/15/2020,207,3,Belgium,11455519.0,Europe,12.55290136
07/14/2020,224,0,Belgium,11455519.0,Europe,11.70614793
07/13/2020,43,4,Belgium,11455519.0,Europe,11.54028901
12/07/2020,62,2,Belgium,11455519.0,Europe,11.35697126
11/07/2020,127,0,Belgium,11455519.0,Europe,11.23475942
10/07/2020,124,2,Belgium,11455519.0,Europe,10.81574741
09/07/2020,137,1,Belgium,11455519.0,Europe,10.49275899
08/07/2020,99,3,Belgium,11455519.0,Europe,10.58878258
07/07/2020,112,1,Belgium,11455519.0,Europe,10.8593945
06/07/2020,24,2,Belgium,11455519.0,Europe,10.82447683
05/07/2020,64,3,Belgium,11455519.0,Europe,10.702264999999999
04/07/2020,94,2,Belgium,11455519.0,Europe,10.93795925
03/07/2020,93,5,Belgium,11455519.0,Europe,11.0689005
02/07/2020,135,2,Belgium,11455519.0,Europe,10.964147500000001
01/07/2020,100,8,Belgium,11455519.0,Europe,10.95541808
06/30/2020,127,3,Belgium,11455519.0,Europe,11.13000642
06/29/2020,24,5,Belgium,11455519.0,Europe,11.11254759
06/28/2020,41,8,Belgium,11455519.0,Europe,11.18238292
06/27/2020,113,2,Belgium,11455519.0,Europe,10.97287692
06/26/2020,76,5,Belgium,11455519.0,Europe,11.13873584
06/25/2020,100,3,Belgium,11455519.0,Europe,11.30459475
06/24/2020,110,4,Belgium,11455519.0,Europe,11.61012434
06/23/2020,143,12,Belgium,11455519.0,Europe,11.69741851
06/22/2020,20,9,Belgium,11455519.0,Europe,11.98548927
06/21/2020,50,3,Belgium,11455519.0,Europe,12.15134818
06/20/2020,121,4,Belgium,11455519.0,Europe,12.43941894
06/19/2020,108,5,Belgium,11455519.0,Europe,12.99810161
06/18/2020,123,7,Belgium,11455519.0,Europe,13.31236062
06/17/2020,99,7,Belgium,11455519.0,Europe,14.04563163
06/16/2020,147,8,Belgium,11455519.0,Europe,13.27744295
06/15/2020,22,3,Belgium,11455519.0,Europe,13.513137200000001
06/14/2020,49,5,Belgium,11455519.0,Europe,13.61789021
06/13/2020,89,10,Belgium,11455519.0,Europe,14.28132588
12/06/2020,95,7,Belgium,11455519.0,Europe,14.94476156
11/06/2020,119,12,Belgium,11455519.0,Europe,15.49471482
10/06/2020,145,12,Belgium,11455519.0,Europe,15.99229158
09/06/2020,153,9,Belgium,11455519.0,Europe,17.39772768
08/06/2020,53,12,Belgium,11455519.0,Europe,17.58977485
07/06/2020,69,11,Belgium,11455519.0,Europe,18.06116336
06/06/2020,154,12,Belgium,11455519.0,Europe,18.88172854
05/06/2020,172,14,Belgium,11455519.0,Europe,17.99132802
04/06/2020,159,20,Belgium,11455519.0,Europe,19.96417622
03/06/2020,183,23,Belgium,11455519.0,Europe,20.91568265
02/06/2020,59,21,Belgium,11455519.0,Europe,23.16787218
01/06/2020,49,22,Belgium,11455519.0,Europe,23.44721352
05/31/2020,61,23,Belgium,11455519.0,Europe,24.19794337
05/30/2020,165,16,Belgium,11455519.0,Europe,25.78669722
05/29/2020,171,26,Belgium,11455519.0,Europe,26.95643908
05/28/2020,182,24,Belgium,11455519.0,Europe,28.16982801
05/27/2020,202,24,Belgium,11455519.0,Europe,29.85460545
05/26/2020,314,26,Belgium,11455519.0,Europe,31.26877097
05/25/2020,75,33,Belgium,11455519.0,Europe,31.6441359
05/24/2020,123,25,Belgium,11455519.0,Europe,32.66547766
05/23/2020,248,41,Belgium,11455519.0,Europe,34.71689061
05/22/2020,70,34,Belgium,11455519.0,Europe,37.96423366
05/21/2020,385,30,Belgium,11455519.0,Europe,39.42204626
05/20/2020,292,33,Belgium,11455519.0,Europe,41.64804755
05/19/2020,317,37,Belgium,11455519.0,Europe,44.72953168
05/18/2020,81,31,Belgium,11455519.0,Europe,45.24456727
05/17/2020,147,30,Belgium,11455519.0,Europe,46.457956200000005
05/16/2020,347,45,Belgium,11455519.0,Europe,45.49772036
05/15/2020,305,43,Belgium,11455519.0,Europe,47.95068648
05/14/2020,321,56,Belgium,11455519.0,Europe,49.70529925
05/13/2020,395,45,Belgium,11455519.0,Europe,51.22421778
12/05/2020,476,65,Belgium,11455519.0,Europe,53.65972506
11/05/2020,118,72,Belgium,11455519.0,Europe,54.41918433
10/05/2020,240,71,Belgium,11455519.0,Europe,55.71113801
09/05/2020,483,74,Belgium,11455519.0,Europe,58.57438672
08/05/2020,442,71,Belgium,11455519.0,Europe,63.23589529
07/05/2020,552,76,Belgium,11455519.0,Europe,65.20874349
06/05/2020,547,81,Belgium,11455519.0,Europe,71.52011183
05/05/2020,670,95,Belgium,11455519.0,Europe,76.82759725
04/05/2020,140,94,Belgium,11455519.0,Europe,79.48133996
03/05/2020,286,75,Belgium,11455519.0,Europe,83.28736568
02/05/2020,237,93,Belgium,11455519.0,Europe,93.39603033
01/05/2020,586,87,Belgium,11455519.0,Europe,102.9023652
04/30/2020,522,107,Belgium,11455519.0,Europe,112.6007473
04/29/2020,569,110,Belgium,11455519.0,Europe,121.2603288
04/28/2020,755,135,Belgium,11455519.0,Europe,119.3660453
04/27/2020,205,154,Belgium,11455519.0,Europe,122.15072930000001
04/26/2020,388,142,Belgium,11455519.0,Europe,127.77247369999999
04/25/2020,811,155,Belgium,11455519.0,Europe,141.0848343
04/24/2020,976,156,Belgium,11455519.0,Europe,152.11881709999997
04/23/2020,778,181,Belgium,11455519.0,Europe,159.28566830000003
04/22/2020,1270,203,Belgium,11455519.0,Europe,161.4243755
04/21/2020,1278,206,Belgium,11455519.0,Europe,167.1770611
04/20/2020,444,190,Belgium,11455519.0,Europe,169.12372109999998
04/19/2020,722,208,Belgium,11455519.0,Europe,170.87833380000004
04/18/2020,1395,205,Belgium,11455519.0,Europe,173.4884295
04/17/2020,1675,246,Belgium,11455519.0,Europe,171.7774638
04/16/2020,1633,280,Belgium,11455519.0,Europe,170.7648514
04/15/2020,1561,261,Belgium,11455519.0,Europe,171.82984030000003
04/14/2020,538,277,Belgium,11455519.0,Europe,182.31386990000001
04/13/2020,524,265,Belgium,11455519.0,Europe,183.71930600000002
12/04/2020,1032,284,Belgium,11455519.0,Europe,182.086905
11/04/2020,2336,302,Belgium,11455519.0,Europe,174.96370090000002
10/04/2020,2240,272,Belgium,11455519.0,Europe,167.3080024
09/04/2020,1599,322,Belgium,11455519.0,Europe,163.8162357
08/04/2020,1515,277,Belgium,11455519.0,Europe,161.02282230000003
07/04/2020,1937,257,Belgium,11455519.0,Europe,155.7066074
06/04/2020,667,247,Belgium,11455519.0,Europe,154.126583
05/04/2020,923,271,Belgium,11455519.0,Europe,150.16342780000002
04/04/2020,1694,236,Belgium,11455519.0,Europe,141.1546696
03/04/2020,1479,219,Belgium,11455519.0,Europe,134.4679364
02/04/2020,1517,233,Belgium,11455519.0,Europe,125.89564909999999
01/04/2020,1683,208,Belgium,11455519.0,Europe,114.88785449999999
03/31/2020,1739,170,Belgium,11455519.0,Europe,103.08568299999999
03/30/2020,685,149,Belgium,11455519.0,Europe,98.97412767
03/29/2020,845,141,Belgium,11455519.0,Europe,93.16033608
03/28/2020,1520,128,Belgium,11455519.0,Europe,82.84216542
03/27/2020,1363,102,Belgium,11455519.0,Europe,73.13505394
03/26/2020,1199,107,Belgium,11455519.0,Europe,64.18740172
03/25/2020,1195,77,Belgium,11455519.0,Europe,54.61996091
03/24/2020,1328,78,Belgium,11455519.0,Europe,43.84786058
03/23/2020,486,47,Belgium,11455519.0,Europe,40.16404669
03/22/2020,469,40,Belgium,11455519.0,Europe,36.30564447
03/21/2020,662,35,Belgium,11455519.0,Europe,31.48700639
03/20/2020,713,33,Belgium,11455519.0,Europe,25.97001498
03/19/2020,535,22,Belgium,11455519.0,Europe,21.76243608
03/18/2020,422,10,Belgium,11455519.0,Europe,18.37542236
03/17/2020,387,12,Belgium,11455519.0,Europe,15.16299698
03/16/2020,214,6,Belgium,11455519.0,Europe,13.29490178
03/15/2020,179,5,Belgium,11455519.0,Europe,11.88946568
03/14/2020,338,3,Belgium,11455519.0,Europe,8.9389228
03/13/2020,251,1,Belgium,11455519.0,Europe,6.74783919
12/03/2020,174,3,Belgium,11455519.0,Europe,5.22892066
11/03/2020,99,0,Belgium,11455519.0,Europe,4.3647084000000005
10/03/2020,94,1,Belgium,11455519.0,Europe,3.54414322
09/03/2020,64,0,Belgium,11455519.0,Europe,2.98546055
08/03/2020,27,0,Belgium,11455519.0,Europe,2.74976629
07/03/2020,110,0,Belgium,11455519.0,Europe,1.78953044
06/03/2020,81,0,Belgium,11455519.0,Europe,1.08244768
05/03/2020,53,0,Belgium,11455519.0,Europe,0.61978859
04/03/2020,34,0,Belgium,11455519.0,Europe,0.32298842
03/03/2020,19,0,Belgium,11455519.0,Europe,0.1571295
01/03/2020,18,0,Belgium,11455519.0,Europe,0.0
04/02/2020,1,0,Belgium,11455519.0,Europe,0.0
12/14/2020,486,22,Egypt,100388076.0,Africa,6.01067402
12/13/2020,478,21,Egypt,100388076.0,Africa,5.88316883
12/12/2020,464,23,Egypt,100388076.0,Africa,5.75665978
11/12/2020,445,22,Egypt,100388076.0,Africa,5.65007342
10/12/2020,421,19,Egypt,100388076.0,Africa,5.57337108
09/12/2020,434,23,Egypt,100388076.0,Africa,5.51758757
08/12/2020,415,19,Egypt,100388076.0,Africa,5.44486977
07/12/2020,418,21,Egypt,100388076.0,Africa,5.38410558
06/12/2020,431,18,Egypt,100388076.0,Africa,5.31736458
05/12/2020,427,19,Egypt,100388076.0,Africa,5.24464678
04/12/2020,432,19,Egypt,100388076.0,Africa,5.18089419
03/12/2020,421,28,Egypt,100388076.0,Africa,5.09124211
02/12/2020,392,16,Egypt,100388076.0,Africa,4.99959776
01/12/2020,370,14,Egypt,100388076.0,Africa,4.88305005
11/30/2020,358,15,Egypt,100388076.0,Africa,4.75554487
11/29/2020,351,13,Egypt,100388076.0,Africa,4.61807835
11/28/2020,357,12,Egypt,100388076.0,Africa,4.49555383
11/27/2020,368,11,Egypt,100388076.0,Africa,4.36306798
11/26/2020,365,12,Egypt,100388076.0,Africa,4.20966331
11/25/2020,361,13,Egypt,100388076.0,Africa,4.07219678
11/24/2020,354,12,Egypt,100388076.0,Africa,3.94369546
11/23/2020,351,13,Egypt,100388076.0,Africa,3.81120961
11/22/2020,358,14,Egypt,100388076.0,Africa,3.69964258
11/21/2020,363,13,Egypt,100388076.0,Africa,3.55022244
11/20/2020,342,13,Egypt,100388076.0,Africa,3.41175978
11/19/2020,329,14,Egypt,100388076.0,Africa,3.27130485
11/18/2020,275,16,Egypt,100388076.0,Africa,3.14977647
11/17/2020,242,12,Egypt,100388076.0,Africa,3.072078
11/16/2020,220,11,Egypt,100388076.0,Africa,3.01928289
11/15/2020,228,13,Egypt,100388076.0,Africa,2.98043365
11/14/2020,224,12,Egypt,100388076.0,Africa,2.93162307
11/13/2020,214,12,Egypt,100388076.0,Africa,2.87484342
12/11/2020,227,11,Egypt,100388076.0,Africa,2.83997872
11/11/2020,232,14,Egypt,100388076.0,Africa,2.76626479
10/11/2020,221,12,Egypt,100388076.0,Africa,2.70450447
09/11/2020,239,13,Egypt,100388076.0,Africa,2.65071322
08/11/2020,208,12,Egypt,100388076.0,Africa,2.55508433
07/11/2020,224,14,Egypt,100388076.0,Africa,2.51424283
06/11/2020,201,11,Egypt,100388076.0,Africa,2.46045158
05/11/2020,207,13,Egypt,100388076.0,Africa,2.43654436
04/11/2020,197,14,Egypt,100388076.0,Africa,2.40765646
03/11/2020,189,13,Egypt,100388076.0,Africa,2.36880723
02/11/2020,181,12,Egypt,100388076.0,Africa,2.30306237
01/11/2020,179,8,Egypt,100388076.0,Africa,2.24927112
10/31/2020,167,11,Egypt,100388076.0,Africa,2.20842961
10/30/2020,179,13,Egypt,100388076.0,Africa,2.16758811
10/29/2020,153,12,Egypt,100388076.0,Africa,2.10682392
10/28/2020,170,11,Egypt,100388076.0,Africa,2.08192057
10/27/2020,167,12,Egypt,100388076.0,Africa,2.0510403999999998
10/26/2020,143,12,Egypt,100388076.0,Africa,2.14467702
10/25/2020,167,11,Egypt,100388076.0,Africa,2.00222983
10/24/2020,170,10,Egypt,100388076.0,Africa,1.96039219
10/23/2020,177,11,Egypt,100388076.0,Africa,1.8966396
10/22/2020,178,13,Egypt,100388076.0,Africa,1.84085608
10/21/2020,158,12,Egypt,100388076.0,Africa,1.79603004
10/20/2020,123,10,Egypt,100388076.0,Africa,1.75917307
10/19/2020,127,11,Egypt,100388076.0,Africa,1.73426972
10/18/2020,138,10,Egypt,100388076.0,Africa,1.71534316
10/17/2020,126,11,Egypt,100388076.0,Africa,1.68645527
10/16/2020,118,11,Egypt,100388076.0,Africa,1.70936636
10/15/2020,128,6,Egypt,100388076.0,Africa,1.71036249
10/14/2020,139,9,Egypt,100388076.0,Africa,1.70139729
10/13/2020,261,22,Egypt,100388076.0,Africa,1.68645527
11/10/2020,125,11,Egypt,100388076.0,Africa,1.64461763
10/10/2020,106,12,Egypt,100388076.0,Africa,1.63067175
09/10/2020,121,7,Egypt,100388076.0,Africa,1.63664856
08/10/2020,133,9,Egypt,100388076.0,Africa,1.65358284
07/10/2020,121,11,Egypt,100388076.0,Africa,1.64162923
06/10/2020,98,9,Egypt,100388076.0,Africa,1.63366016
05/10/2020,108,11,Egypt,100388076.0,Africa,1.66155192
04/10/2020,109,14,Egypt,100388076.0,Africa,1.66852486
03/10/2020,149,10,Egypt,100388076.0,Africa,1.68745141
02/10/2020,119,16,Egypt,100388076.0,Africa,1.66952099
01/10/2020,119,16,Egypt,100388076.0,Africa,1.69143594
09/30/2020,124,13,Egypt,100388076.0,Africa,1.73227745
09/29/2020,115,18,Egypt,100388076.0,Africa,1.77112668
09/28/2020,104,14,Egypt,100388076.0,Africa,1.8239218000000001
09/27/2020,111,16,Egypt,100388076.0,Africa,1.87273238
09/26/2020,112,18,Egypt,100388076.0,Africa,1.90958934
09/25/2020,138,13,Egypt,100388076.0,Africa,1.94843858
09/24/2020,121,16,Egypt,100388076.0,Africa,1.96437673
09/23/2020,113,19,Egypt,100388076.0,Africa,2.01816797
09/22/2020,126,17,Egypt,100388076.0,Africa,2.09188191
09/21/2020,115,20,Egypt,100388076.0,Africa,2.14368089
09/20/2020,128,17,Egypt,100388076.0,Africa,2.17954172
09/19/2020,131,18,Egypt,100388076.0,Africa,2.18153399
09/18/2020,141,19,Egypt,100388076.0,Africa,2.20743348
09/17/2020,160,17,Egypt,100388076.0,Africa,2.21141802
09/16/2020,163,18,Egypt,100388076.0,Africa,2.21639869
09/15/2020,168,13,Egypt,100388076.0,Africa,2.22934843
09/14/2020,153,21,Egypt,100388076.0,Africa,2.27317834
09/13/2020,148,20,Egypt,100388076.0,Africa,2.34988068
12/09/2020,151,17,Egypt,100388076.0,Africa,2.41363327
11/09/2020,154,13,Egypt,100388076.0,Africa,2.48535493
10/09/2020,175,17,Egypt,100388076.0,Africa,2.56803408
09/09/2020,187,19,Egypt,100388076.0,Africa,2.59891424
08/09/2020,178,11,Egypt,100388076.0,Africa,2.55309206
07/09/2020,151,19,Egypt,100388076.0,Africa,2.61584852
06/09/2020,130,16,Egypt,100388076.0,Africa,2.46543225
05/09/2020,157,16,Egypt,100388076.0,Africa,2.42459075
04/09/2020,145,18,Egypt,100388076.0,Africa,2.39072218
03/09/2020,165,21,Egypt,100388076.0,Africa,2.35685362
02/09/2020,176,19,Egypt,100388076.0,Africa,2.51523896
01/09/2020,212,22,Egypt,100388076.0,Africa,2.33991933
08/31/2020,230,23,Egypt,100388076.0,Africa,2.24329431
08/30/2020,212,14,Egypt,100388076.0,Africa,2.1526461
08/29/2020,223,20,Egypt,100388076.0,Africa,2.05701721
08/28/2020,237,25,Egypt,100388076.0,Africa,1.94644631
08/27/2020,206,19,Egypt,100388076.0,Africa,1.85480196
08/26/2020,141,18,Egypt,100388076.0,Africa,1.77809962
08/25/2020,241,37,Egypt,100388076.0,Africa,1.80499525
08/23/2020,89,12,Egypt,100388076.0,Africa,1.91556615
08/22/2020,123,19,Egypt,100388076.0,Africa,1.99326462
08/21/2020,111,15,Egypt,100388076.0,Africa,2.01119503
08/20/2020,324,24,Egypt,100388076.0,Africa,2.03111772
08/18/2020,115,13,Egypt,100388076.0,Africa,1.94246177
08/17/2020,139,19,Egypt,100388076.0,Africa,1.98429941
08/16/2020,116,17,Egypt,100388076.0,Africa,2.01219117
08/15/2020,112,17,Egypt,100388076.0,Africa,2.13371955
08/14/2020,145,22,Egypt,100388076.0,Africa,2.3419116
08/13/2020,129,26,Egypt,100388076.0,Africa,2.59692197
12/08/2020,168,24,Egypt,100388076.0,Africa,2.87583956
11/08/2020,174,26,Egypt,100388076.0,Africa,3.17169143
10/08/2020,178,17,Egypt,100388076.0,Africa,3.41674045
09/08/2020,167,21,Egypt,100388076.0,Africa,3.71657686
08/08/2020,141,20,Egypt,100388076.0,Africa,4.05924704
07/08/2020,131,21,Egypt,100388076.0,Africa,4.57524457
06/08/2020,123,18,Egypt,100388076.0,Africa,5.11016866
05/08/2020,112,24,Egypt,100388076.0,Africa,5.65206569
04/08/2020,157,23,Egypt,100388076.0,Africa,6.213885400000001
03/08/2020,167,31,Egypt,100388076.0,Africa,6.6820685
02/08/2020,238,29,Egypt,100388076.0,Africa,7.11638303
01/08/2020,321,31,Egypt,100388076.0,Africa,7.57460478
07/31/2020,401,46,Egypt,100388076.0,Africa,7.95512806
07/30/2020,409,37,Egypt,100388076.0,Africa,8.480090800000001
07/29/2020,465,39,Egypt,100388076.0,Africa,8.98214246
07/28/2020,420,46,Egypt,100388076.0,Africa,9.44434875
07/27/2020,479,48,Egypt,100388076.0,Africa,9.95337335
07/26/2020,511,40,Egypt,100388076.0,Africa,10.38469947
07/25/2020,659,38,Egypt,100388076.0,Africa,10.79510678
07/24/2020,668,40,Egypt,100388076.0,Africa,11.11586201
07/23/2020,667,41,Egypt,100388076.0,Africa,11.39677186
07/22/2020,676,47,Egypt,100388076.0,Africa,11.75338792
07/21/2020,627,50,Egypt,100388076.0,Africa,12.13291507
07/20/2020,603,51,Egypt,100388076.0,Africa,12.47359298
07/19/2020,698,63,Egypt,100388076.0,Africa,13.08621554
07/18/2020,703,68,Egypt,100388076.0,Africa,13.70979557
07/17/2020,928,53,Egypt,100388076.0,Africa,14.41605475
07/16/2020,913,59,Egypt,100388076.0,Africa,14.97090152
07/15/2020,929,73,Egypt,100388076.0,Africa,15.55862073
07/14/2020,931,77,Egypt,100388076.0,Africa,16.18419303
07/13/2020,912,89,Egypt,100388076.0,Africa,16.81673827
12/07/2020,923,67,Egypt,100388076.0,Africa,17.16837366
11/07/2020,981,85,Egypt,100388076.0,Africa,17.41242655
10/07/2020,950,53,Egypt,100388076.0,Africa,18.053937
09/07/2020,1025,75,Egypt,100388076.0,Africa,18.6705441
08/07/2020,1057,67,Egypt,100388076.0,Africa,19.06401712
07/07/2020,969,79,Egypt,100388076.0,Africa,19.33795404
06/07/2020,1218,63,Egypt,100388076.0,Africa,19.94260753
05/07/2020,1324,79,Egypt,100388076.0,Africa,20.19861403
04/07/2020,1412,81,Egypt,100388076.0,Africa,20.42075196
03/07/2020,1485,86,Egypt,100388076.0,Africa,20.78135256
02/07/2020,1503,81,Egypt,100388076.0,Africa,20.51538472
01/07/2020,1557,81,Egypt,100388076.0,Africa,20.37592592
06/30/2020,1566,83,Egypt,100388076.0,Africa,20.38588726
06/29/2020,1265,81,Egypt,100388076.0,Africa,20.51040404
06/28/2020,1168,88,Egypt,100388076.0,Africa,20.86203943
06/27/2020,1625,87,Egypt,100388076.0,Africa,21.36807563
06/26/2020,1569,83,Egypt,100388076.0,Africa,21.32125732
06/25/2020,1420,85,Egypt,100388076.0,Africa,21.19474827
06/24/2020,1332,87,Egypt,100388076.0,Africa,21.22961297
06/23/2020,1576,85,Egypt,100388076.0,Africa,21.28240808
06/22/2020,1475,87,Egypt,100388076.0,Africa,21.07222376
06/21/2020,1547,89,Egypt,100388076.0,Africa,21.06425468
06/20/2020,1774,79,Egypt,100388076.0,Africa,21.01444797
06/19/2020,1218,88,Egypt,100388076.0,Africa,20.59009478
06/18/2020,1363,84,Egypt,100388076.0,Africa,20.52434992
06/17/2020,1567,94,Egypt,100388076.0,Africa,20.2414478
06/16/2020,1691,97,Egypt,100388076.0,Africa,19.82805209
06/15/2020,1618,91,Egypt,100388076.0,Africa,19.53718089
06/14/2020,1676,62,Egypt,100388076.0,Africa,19.45549788
06/13/2020,1578,45,Egypt,100388076.0,Africa,19.1476924
12/06/2020,1442,35,Egypt,100388076.0,Africa,18.85980961
11/06/2020,1455,36,Egypt,100388076.0,Africa,18.54602732
10/06/2020,1385,35,Egypt,100388076.0,Africa,18.00313416
09/06/2020,1365,34,Egypt,100388076.0,Africa,17.40943815
08/06/2020,1467,39,Egypt,100388076.0,Africa,16.74900115
07/06/2020,1497,32,Egypt,100388076.0,Africa,15.93715174
06/06/2020,1348,40,Egypt,100388076.0,Africa,15.2697418
05/06/2020,1152,38,Egypt,100388076.0,Africa,14.70692595
04/06/2020,1079,36,Egypt,100388076.0,Africa,14.33038721
03/06/2020,1152,47,Egypt,100388076.0,Africa,13.99767837
02/06/2020,1399,46,Egypt,100388076.0,Africa,13.56734838
01/06/2020,1536,46,Egypt,100388076.0,Africa,12.70668839
05/31/2020,1367,34,Egypt,100388076.0,Africa,11.68465466
05/30/2020,1289,34,Egypt,100388076.0,Africa,10.81204106
05/29/2020,1127,29,Egypt,100388076.0,Africa,9.92548159
05/28/2020,910,19,Egypt,100388076.0,Africa,9.19929973
05/27/2020,789,14,Egypt,100388076.0,Africa,8.62951094
05/26/2020,702,19,Egypt,100388076.0,Africa,8.1892196
05/25/2020,652,29,Egypt,100388076.0,Africa,7.83459581
05/24/2020,827,28,Egypt,100388076.0,Africa,7.61943082
05/23/2020,783,11,Egypt,100388076.0,Africa,7.28174131
05/22/2020,774,16,Egypt,100388076.0,Africa,6.99485465
05/21/2020,745,21,Egypt,100388076.0,Africa,6.615327499999999
05/20/2020,720,14,Egypt,100388076.0,Africa,6.25871144
05/19/2020,535,15,Egypt,100388076.0,Africa,5.92799487
05/18/2020,510,18,Egypt,100388076.0,Africa,5.74171777
05/17/2020,491,20,Egypt,100388076.0,Africa,5.50463782
05/16/2020,399,21,Egypt,100388076.0,Africa,5.31238391
05/15/2020,398,15,Egypt,100388076.0,Africa,5.27154241
