Country,Total Tests,Daily Tests,date
dominican-republic,655291,3221,2020-11-16
dominican-republic,659160,3869,2020-11-17
dominican-republic,665035,5875,2020-11-18
dominican-republic,670174,5139,2020-11-19
dominican-republic,676578,6404,2020-11-20
dominican-republic,682193,5615,2020-11-21
dominican-republic,685707,3514,2020-11-22
dominican-republic,687292,1585,2020-11-23
dominican-republic,691988,4696,2020-11-24
dominican-republic,718735,2873,2020-11-29
dominican-republic,720805,2070,2020-11-30
dominican-republic,727606,6801,2020-12-01
dominican-republic,732425,4819,2020-12-02
dominican-republic,738156,5731,2020-12-03
dominican-republic,746654,8498,2020-12-04
dominican-republic,753133,6479,2020-12-05
dominican-republic,757043,3910,2020-12-06
dominican-republic,761012,3969,2020-12-07
dominican-republic,766071,5059,2020-12-08
dominican-republic,774387,8316,2020-12-09
dominican-republic,778887,4500,2020-12-10
dominican-republic,784626,5739,2020-12-11
dominican-republic,790739,6113,2020-12-12
dominican-republic,793563,2824,2020-12-13
dominican-republic,797371,3808,2020-12-14
dominican-republic,801531,4160,2020-12-15
dominican-republic,806580,5049,2020-12-16
dominican-republic,811130,4550,2020-12-17
dominican-republic,818104,6974,2020-12-18
dominican-republic,826029,7925,2020-12-19
dominican-republic,829781,3752,2020-12-20
dominican-republic,835431,5650,2020-12-21
dominican-republic,838784,3353,2020-12-22
dominican-republic,843393,4609,2020-12-23
dominican-republic,850082,6689,2020-12-24
dominican-republic,853047,2965,2020-12-25
dominican-republic,855855,2808,2020-12-26
dominican-republic,857895,2040,2020-12-27
dominican-republic,860206,2311,2020-12-28
dominican-republic,865594,5388,2020-12-29
dominican-republic,869860,4266,2020-12-30
dominican-republic,876244,6384,2020-12-31
south-korea,16,5,2020-01-22
south-korea,57,9,2020-01-27
south-korea,187,130,2020-01-28
south-korea,429,58,2020-02-02
south-korea,714,107,2020-02-05
south-korea,885,171,2020-02-06
south-korea,1130,245,2020-02-07
south-korea,1701,571,2020-02-08
south-korea,2340,639,2020-02-09
south-korea,2776,436,2020-02-10
south-korea,3629,853,2020-02-11
south-korea,5074,1445,2020-02-12
south-korea,5797,723,2020-02-13
south-korea,6854,1057,2020-02-14
south-korea,7519,665,2020-02-15
south-korea,7919,400,2020-02-16
south-korea,8171,252,2020-02-17
south-korea,9265,1094,2020-02-18
south-korea,10411,1146,2020-02-19
south-korea,12161,1750,2020-02-20
south-korea,14816,2655,2020-02-21
south-korea,19621,4805,2020-02-22
south-korea,22633,3012,2020-02-23
south-korea,28615,5982,2020-02-24
south-korea,36716,8101,2020-02-25
south-korea,46127,9411,2020-02-26
south-korea,57990,11863,2020-02-27
south-korea,70940,12950,2020-02-28
south-korea,85693,14753,2020-02-29
south-korea,96985,11292,2020-03-01
south-korea,109591,12606,2020-03-02
south-korea,125851,16260,2020-03-03
south-korea,136707,10856,2020-03-04
south-korea,146541,9834,2020-03-05
south-korea,164740,18199,2020-03-06
south-korea,178189,13449,2020-03-07
south-korea,188518,10329,2020-03-08
south-korea,196618,8100,2020-03-09
south-korea,210144,13526,2020-03-10
south-korea,222395,12251,2020-03-11
south-korea,301139,10019,2020-03-20
south-korea,311805,10666,2020-03-21
south-korea,317240,5435,2020-03-22
south-korea,324408,7168,2020-03-23
south-korea,333142,8734,2020-03-24
south-korea,343618,10476,2020-03-25
south-korea,350573,6955,2020-03-26
south-korea,361742,11169,2020-03-27
south-korea,371361,9619,2020-03-28
south-korea,393672,12009,2020-03-31
south-korea,404962,11290,2020-04-01
south-korea,413858,8896,2020-04-02
south-korea,424365,10507,2020-04-03
south-korea,447509,5847,2020-04-06
south-korea,456654,9145,2020-04-07
south-korea,468145,11491,2020-04-08
south-korea,479202,11057,2020-04-09
south-korea,487753,8551,2020-04-10
south-korea,496409,8656,2020-04-11
south-korea,500833,4424,2020-04-12
south-korea,505352,4519,2020-04-13
south-korea,512787,7435,2020-04-14
south-korea,519526,6739,2020-04-15
south-korea,524507,4981,2020-04-16
south-korea,532277,7770,2020-04-17
south-korea,551054,4188,2020-04-20
south-korea,558293,7239,2020-04-21
south-korea,565838,7545,2020-04-22
south-korea,573832,7994,2020-04-23
south-korea,579920,6088,2020-04-24
south-korea,599311,6546,2020-04-28
south-korea,605890,6579,2020-04-29
south-korea,619066,4682,2020-05-02
south-korea,622385,3319,2020-05-03
south-korea,625745,3360,2020-05-04
south-korea,631379,5634,2020-05-05
south-korea,635086,3707,2020-05-06
south-korea,640959,5873,2020-05-07
south-korea,645996,5037,2020-05-08
south-korea,650877,4881,2020-05-09
south-korea,664560,6990,2020-05-12
south-korea,676341,11781,2020-05-13
south-korea,690762,14421,2020-05-14
south-korea,706872,16110,2020-05-15
south-korea,737118,7125,2020-05-18
south-korea,748649,11531,2020-05-19
south-korea,760082,11433,2020-05-20
south-korea,770595,10513,2020-05-21
south-korea,782132,11537,2020-05-22
south-korea,792851,10719,2020-05-23
south-korea,817431,10083,2020-05-26
south-korea,831815,14384,2020-05-27
south-korea,846296,14481,2020-05-28
south-korea,860563,14267,2020-05-29
south-korea,876603,16040,2020-05-30
south-korea,887528,10925,2020-05-31
south-korea,897333,9805,2020-06-01
south-korea,910929,13596,2020-06-02
south-korea,928987,18058,2020-06-03
south-korea,945659,16672,2020-06-04
south-korea,962194,16535,2020-06-05
south-korea,977351,15157,2020-06-06
south-korea,986288,8937,2020-06-07
south-korea,993840,7552,2020-06-08
south-korea,1008538,14698,2020-06-09
south-korea,1025749,17211,2020-06-10
south-korea,1041394,15645,2020-06-11
south-korea,1057243,15849,2020-06-12
south-korea,1071352,14109,2020-06-13
south-korea,1078972,7620,2020-06-14
south-korea,1084926,5954,2020-06-15
south-korea,1097135,12209,2020-06-16
south-korea,1111334,14199,2020-06-17
south-korea,1123998,12664,2020-06-18
south-korea,1136873,12875,2020-06-19
south-korea,1149431,12558,2020-06-20
south-korea,1156392,6961,2020-06-21
south-korea,1162663,6271,2020-06-22
south-korea,1173734,11071,2020-06-23
south-korea,1188352,14618,2020-06-24
south-korea,1201578,13226,2020-06-25
south-korea,1213487,11909,2020-06-26
south-korea,1223914,10427,2020-06-27
south-korea,1232690,8776,2020-06-28
south-korea,1241455,8765,2020-06-29
south-korea,1252957,11502,2020-06-30
south-korea,1265705,12748,2020-07-01
south-korea,1276180,10475,2020-07-02
south-korea,1286201,10021,2020-07-03
south-korea,1297202,11001,2020-07-04
south-korea,1322519,12015,2020-07-07
south-korea,1335723,13204,2020-07-08
south-korea,1347859,12136,2020-07-09
south-korea,1361363,13504,2020-07-10
south-korea,1386467,6153,2020-07-13
south-korea,1396327,9860,2020-07-14
south-korea,1408019,11692,2020-07-15
south-korea,1417944,9925,2020-07-16
south-korea,1427907,9963,2020-07-17
south-korea,1437281,9374,2020-07-18
south-korea,1443346,6065,2020-07-19
south-korea,1448891,5545,2020-07-20
south-korea,1458526,9635,2020-07-21
south-korea,1470320,11794,2020-07-22
south-korea,1479436,9116,2020-07-23
south-korea,1489768,10332,2020-07-24
south-korea,1498953,9185,2020-07-25
south-korea,1503712,4759,2020-07-26
south-korea,1508204,4492,2020-07-27
south-korea,1517260,9056,2020-07-28
south-korea,1527981,10721,2020-07-29
south-korea,1537197,9216,2020-07-30
south-korea,1545466,8269,2020-07-31
south-korea,1553552,8086,2020-08-01
south-korea,1558478,4926,2020-08-02
south-korea,1562356,3878,2020-08-03
south-korea,1571056,8700,2020-08-04
south-korea,1579697,8641,2020-08-05
south-korea,1588456,8759,2020-08-06
south-korea,1596584,8128,2020-08-07
south-korea,1604409,7825,2020-08-08
south-korea,1607847,3438,2020-08-09
south-korea,1611907,4060,2020-08-10
south-korea,1620355,8448,2020-08-11
south-korea,1629277,8922,2020-08-12
south-korea,1637100,7823,2020-08-13
south-korea,1644952,7852,2020-08-14
south-korea,1653678,8726,2020-08-15
south-korea,1659782,6104,2020-08-16
south-korea,1665506,5724,2020-08-17
south-korea,1671823,6317,2020-08-18
south-korea,1684042,12219,2020-08-19
south-korea,1699085,15043,2020-08-20
south-korea,1716078,16993,2020-08-21
south-korea,1733373,17295,2020-08-22
south-korea,1743622,10249,2020-08-23
south-korea,1756427,12805,2020-08-24
south-korea,1775475,19048,2020-08-25
south-korea,1796711,21236,2020-08-26
south-korea,1817538,20827,2020-08-27
south-korea,1837006,19468,2020-08-28
south-korea,1855283,18277,2020-08-29
south-korea,1866149,10866,2020-08-30
south-korea,1879813,13664,2020-08-31
south-korea,1902337,22524,2020-09-01
south-korea,1923547,21210,2020-09-02
south-korea,1945028,21481,2020-09-03
south-korea,1996314,11346,2020-09-06
south-korea,2004188,7874,2020-09-07
south-korea,2022708,18520,2020-09-08
south-korea,2045701,22993,2020-09-09
south-korea,2066573,20872,2020-09-10
south-korea,2089788,23215,2020-09-11
south-korea,2107631,17843,2020-09-12
south-korea,2115565,7934,2020-09-13
south-korea,2123526,7961,2020-09-14
south-korea,2137268,13742,2020-09-15
south-korea,2152990,15722,2020-09-16
south-korea,2166384,13394,2020-09-17
south-korea,2180962,14578,2020-09-18
south-korea,2194457,13495,2020-09-19
south-korea,2202427,7970,2020-09-20
south-korea,2209053,6626,2020-09-21
south-korea,2221890,12837,2020-09-22
south-korea,2236372,14482,2020-09-23
south-korea,2248217,11845,2020-09-24
south-korea,2260701,12484,2020-09-25
south-korea,2271837,11136,2020-09-26
south-korea,2277639,5802,2020-09-27
south-korea,2282716,5077,2020-09-28
south-korea,2292988,10272,2020-09-29
south-korea,2302403,9415,2020-09-30
south-korea,2308406,6003,2020-10-01
south-korea,2313782,5376,2020-10-02
south-korea,2318572,4790,2020-10-03
south-korea,2324229,5657,2020-10-04
south-korea,2329931,5702,2020-10-05
south-korea,2342696,12765,2020-10-06
south-korea,2355935,13239,2020-10-07
south-korea,2367866,11931,2020-10-08
south-korea,2379534,11668,2020-10-09
south-korea,2385702,6168,2020-10-10
south-korea,2391180,5478,2020-10-11
south-korea,2396418,5238,2020-10-12
south-korea,2408647,12229,2020-10-13
south-korea,2423058,14411,2020-10-14
south-korea,2432477,9419,2020-10-15
south-korea,2442071,9594,2020-10-16
south-korea,2451209,9138,2020-10-17
south-korea,2456748,5539,2020-10-18
south-korea,2462463,5715,2020-10-19
south-korea,2471932,9469,2020-10-20
south-korea,2483998,12066,2020-10-21
south-korea,2495512,11514,2020-10-22
south-korea,2508191,12679,2020-10-23
south-korea,2518791,10600,2020-10-24
south-korea,2524464,5673,2020-10-25
south-korea,2531501,7037,2020-10-26
south-korea,2544584,13083,2020-10-27
south-korea,2560056,15472,2020-10-28
south-korea,2571830,11774,2020-10-29
south-korea,2585858,14028,2020-10-30
south-korea,2598814,12956,2020-10-31
south-korea,2605792,6978,2020-11-01
south-korea,2611126,5334,2020-11-02
south-korea,2624044,12918,2020-11-03
south-korea,2638005,13961,2020-11-04
south-korea,2648644,10639,2020-11-05
south-korea,2660685,12041,2020-11-06
south-korea,2671032,10347,2020-11-07
south-korea,2677232,6200,2020-11-08
south-korea,2683397,6165,2020-11-09
south-korea,2696105,12708,2020-11-10
south-korea,2707846,11741,2020-11-11
south-korea,2720488,12642,2020-11-12
south-korea,2731292,10804,2020-11-13
south-korea,2742597,11305,2020-11-14
south-korea,2750500,7903,2020-11-15
south-korea,2759377,8877,2020-11-16
south-korea,2774553,15176,2020-11-17
south-korea,2791674,17121,2020-11-18
south-korea,2808318,16644,2020-11-19
south-korea,2825300,16982,2020-11-20
south-korea,2845401,20101,2020-11-21
south-korea,2854861,9460,2020-11-22
south-korea,2865680,10819,2020-11-23
south-korea,2888630,22950,2020-11-24
south-korea,2910567,21937,2020-11-25
south-korea,2932685,22118,2020-11-26
south-korea,2952940,20255,2020-11-27
south-korea,2973210,20270,2020-11-28
south-korea,2984142,10932,2020-11-29
south-korea,2997807,13665,2020-11-30
south-korea,3019105,21298,2020-12-01
south-korea,3041816,22711,2020-12-02
south-korea,3066098,24282,2020-12-03
south-korea,3093393,27295,2020-12-04
south-korea,3114229,20836,2020-12-05
south-korea,3127151,12922,2020-12-06
south-korea,3141366,14215,2020-12-07
south-korea,3150051,8685,2020-12-08
south-korea,3178156,28105,2020-12-09
south-korea,3205183,27027,2020-12-10
south-korea,3233525,28342,2020-12-11
south-korea,3263122,29597,2020-12-12
south-korea,3284466,21344,2020-12-13
south-korea,3307792,23326,2020-12-14
south-korea,3439582,45597,2020-12-17
south-korea,3479177,39595,2020-12-18
south-korea,3520014,40837,2020-12-19
south-korea,3543619,23605,2020-12-20
south-korea,3567423,23804,2020-12-21
south-korea,3621303,53880,2020-12-22
south-korea,3673462,52159,2020-12-23
south-korea,3731677,58215,2020-12-24
south-korea,3782568,50891,2020-12-25
south-korea,3812403,29835,2020-12-26
south-korea,3839436,27033,2020-12-27
south-korea,3868429,28993,2020-12-28
south-korea,3927219,58790,2020-12-29
south-korea,3987751,60532,2020-12-30
south-korea,4043542,55791,2020-12-31
