Country,Total Tests,Daily Tests,date
Ghana,168685,3252,05/13/2020
Ghana,172623,3938,05/14/2020
Ghana,174077,1454,05/15/2020
Ghana,180567,0,05/17/2020
Ghana,184343,3776,05/18/2020
Ghana,187929,3586,05/19/2020
Ghana,192194,4265,05/20/2020
Ghana,193705,1511,05/21/2020
Ghana,194763,1058,05/22/2020
Ghana,198175,3412,05/23/2020
Ghana,202130,3955,05/24/2020
Ghana,203383,1253,05/25/2020
Ghana,205890,2507,05/26/2020
Ghana,208328,2438,05/27/2020
Ghana,211622,3294,05/28/2020
Ghana,214956,3334,05/29/2020
Ghana,218425,3469,05/30/2020
Ghana,219825,1400,05/31/2020
Ghana,220153,328,06/01/2020
Ghana,223065,2912,06/02/2020
Ghana,226741,3676,06/03/2020
Ghana,229093,2352,06/04/2020
Ghana,233734,4641,06/05/2020
Ghana,235443,1709,06/06/2020
Ghana,239395,3952,06/07/2020
Ghana,240204,809,06/08/2020
Ghana,242218,2014,06/09/2020
Ghana,245448,3230,06/10/2020
Ghana,247592,2144,06/11/2020
Ghana,250894,3302,06/12/2020
Ghana,254331,3437,06/13/2020
Ghana,255971,1640,06/14/2020
Ghana,258010,2039,06/15/2020
Ghana,261319,3309,06/16/2020
Ghana,263725,2406,06/17/2020
Ghana,267286,3561,06/18/2020
Ghana,270300,0,06/20/2020
Ghana,277550,7250,06/21/2020
Ghana,280116,2566,06/22/2020
Ghana,283124,3008,06/23/2020
Ghana,286453,3329,06/24/2020
Ghana,288465,2012,06/25/2020
Ghana,290365,1900,06/26/2020
Ghana,294867,4502,06/27/2020
Ghana,297591,2724,06/28/2020
Ghana,300520,2929,06/29/2020
Ghana,307133,0,07/01/2020
Ghana,310159,3026,07/02/2020
Ghana,313457,3298,07/03/2020
Ghana,316798,3341,07/04/2020
Ghana,320071,3273,07/05/2020
Ghana,322910,2839,07/06/2020
Ghana,325450,2540,07/07/2020
Ghana,327009,1559,07/08/2020
Ghana,328383,1374,07/09/2020
Ghana,331366,2983,07/10/2020
Ghana,334101,2735,07/11/2020
Ghana,336093,1992,07/12/2020
Ghana,339491,3398,07/13/2020
Ghana,341919,2428,07/14/2020
Ghana,344137,2218,07/15/2020
Ghana,346990,2853,07/16/2020
Ghana,349752,2762,07/17/2020
Ghana,353752,4000,07/18/2020
Ghana,357220,3468,07/19/2020
Ghana,361542,4322,07/20/2020
Ghana,365281,3739,07/21/2020
Ghana,369180,3899,07/22/2020
Ghana,372573,3393,07/23/2020
Ghana,374612,2039,07/24/2020
Ghana,378735,4123,07/25/2020
Ghana,382752,4017,07/26/2020
Ghana,387336,4584,07/27/2020
Ghana,391378,4042,07/28/2020
Ghana,396731,0,07/30/2020
Ghana,399446,2715,07/31/2020
Ghana,402564,3118,08/01/2020
Ghana,405817,3253,08/02/2020
Ghana,407588,1771,08/03/2020
Ghana,409373,1785,08/04/2020
Ghana,411539,2166,08/05/2020
Ghana,413835,2296,08/06/2020
Ghana,415671,1836,08/07/2020
Ghana,416988,1317,08/08/2020
Ghana,418328,1340,08/09/2020
Ghana,419590,1262,08/10/2020
Ghana,421588,1998,08/11/2020
Ghana,423008,1420,08/12/2020
Ghana,424315,1307,08/13/2020
Ghana,425969,1654,08/14/2020
Ghana,427121,1152,08/15/2020
Ghana,428695,1574,08/16/2020
Ghana,429773,1078,08/17/2020
Ghana,431272,1499,08/18/2020
Ghana,432372,1100,08/19/2020
Ghana,433503,1131,08/20/2020
Ghana,435109,1606,08/21/2020
Ghana,436253,1144,08/22/2020
Ghana,437001,748,08/23/2020
Ghana,437750,749,08/24/2020
Ghana,439246,1496,08/25/2020
Ghana,440984,1738,08/26/2020
Ghana,442185,1201,08/27/2020
Ghana,444081,0,08/29/2020
Ghana,444797,716,08/30/2020
Ghana,445653,856,08/31/2020
Ghana,446208,555,09/01/2020
Ghana,446867,659,09/02/2020
Ghana,447901,1034,09/03/2020
Ghana,448820,919,09/04/2020
Ghana,449688,868,09/05/2020
Ghana,450872,1184,09/06/2020
Ghana,451590,718,09/07/2020
Ghana,452184,594,09/08/2020
Ghana,453250,1066,09/09/2020
Ghana,454102,852,09/10/2020
Ghana,454912,810,09/11/2020
Ghana,456049,1137,09/12/2020
Ghana,457092,1043,09/13/2020
Ghana,464420,7328,09/14/2020
Ghana,466845,2425,09/15/2020
Ghana,467428,583,09/16/2020
Ghana,469176,1748,09/17/2020
Ghana,470730,1554,09/18/2020
Ghana,472289,1559,09/19/2020
Ghana,474120,1831,09/20/2020
Ghana,475657,1537,09/21/2020
Ghana,476612,955,09/22/2020
Ghana,477192,580,09/23/2020
Ghana,479104,1912,09/24/2020
Ghana,479931,827,09/25/2020
Ghana,480715,784,09/26/2020
Ghana,483540,2825,09/27/2020
Ghana,484310,770,09/28/2020
Ghana,486320,2010,09/29/2020
Ghana,487672,1352,09/30/2020
Ghana,488427,755,10/01/2020
Ghana,492768,0,10/03/2020
Ghana,493509,741,10/04/2020
Ghana,495625,2116,10/05/2020
Ghana,496425,800,10/06/2020
Ghana,497782,1357,10/07/2020
Ghana,498890,1108,10/08/2020
Ghana,500351,1461,10/09/2020
Ghana,502666,2315,10/10/2020
Ghana,503097,431,10/11/2020
Ghana,503524,427,10/12/2020
Ghana,504558,1034,10/13/2020
Ghana,506606,2048,10/14/2020
Ghana,508081,1475,10/15/2020
Ghana,510074,1993,10/16/2020
Ghana,512523,2449,10/17/2020
Ghana,514422,1899,10/18/2020
Ghana,515890,1468,10/19/2020
Ghana,517264,1374,10/20/2020
Ghana,518785,1521,10/21/2020
Ghana,520835,2050,10/22/2020
Ghana,522285,1450,10/23/2020
Ghana,525428,0,10/25/2020
Ghana,529381,3953,10/26/2020
Ghana,530421,1040,10/27/2020
Ghana,532197,1776,10/28/2020
Ghana,534364,2167,10/29/2020
Ghana,538972,0,10/31/2020
Ghana,541153,2181,11/01/2020
Ghana,543316,2163,11/02/2020
Ghana,544309,993,11/03/2020
Ghana,545226,917,11/04/2020
Ghana,549249,4023,11/05/2020
Ghana,551271,2022,11/06/2020
Ghana,553270,1999,11/07/2020
Ghana,555802,2532,11/08/2020
Ghana,556606,804,11/09/2020
Ghana,559193,2587,11/10/2020
Ghana,560713,1520,11/11/2020
Ghana,563218,2505,11/12/2020
Ghana,565298,2080,11/13/2020
Ghana,567211,1913,11/14/2020
Ghana,569707,2496,11/15/2020
Ghana,571825,2118,11/16/2020
Ghana,573754,1929,11/17/2020
Ghana,575991,2237,11/18/2020
Ghana,578117,2126,11/19/2020
Ghana,580352,2235,11/20/2020
Ghana,582707,2355,11/21/2020
Ghana,583545,838,11/22/2020
Ghana,586711,3166,11/23/2020
Ghana,588753,2042,11/24/2020
Ghana,589932,1179,11/25/2020
Ghana,591185,1253,11/26/2020
Ghana,592285,1100,11/27/2020
Ghana,597395,5110,11/28/2020
Ghana,599863,2468,11/29/2020
Ghana,601007,1144,11/30/2020
Ghana,602106,1099,12/01/2020
Ghana,606736,4630,12/02/2020
Ghana,608959,2223,12/03/2020
Ghana,611624,2665,12/04/2020
Ghana,613831,2207,12/05/2020
Ghana,616231,2400,12/06/2020
Ghana,618271,2040,12/07/2020
Ghana,620148,1877,12/08/2020
Ghana,622086,1938,12/09/2020
Ghana,624771,2685,12/10/2020
Ghana,627116,2345,12/11/2020
Ghana,629522,2406,12/12/2020
Ghana,630540,1018,12/13/2020
Ghana,634174,3634,12/14/2020
Ghana,636366,2192,12/15/2020
Ghana,638690,2324,12/16/2020
Ghana,641277,2587,12/17/2020
Ghana,644113,2836,12/18/2020
Ghana,646687,2574,12/19/2020
Ghana,651835,5148,12/20/2020
Ghana,653941,2106,12/21/2020
Ghana,656754,2813,12/22/2020
Ghana,659272,0,12/24/2020
Ghana,663709,0,12/26/2020
Ghana,665661,1952,12/27/2020
Ghana,667642,1981,12/28/2020
Ghana,669306,1664,12/29/2020
Ghana,671458,2152,12/30/2020
Ghana,672364,906,12/31/2020
Ghana,679087,0,01/03/2021
Ghana,681301,2214,01/04/2021
Ghana,683426,2125,01/05/2021
Ghana,686304,2878,01/06/2021
Ghana,689095,2791,01/07/2021
Ghana,691902,2807,01/08/2021
Ghana,694948,3046,01/09/2021
Ghana,697995,3047,01/10/2021
Ghana,701137,3142,01/11/2021
Ghana,706673,0,01/13/2021
Ghana,709758,3085,01/14/2021
Ghana,713408,3650,01/15/2021
Ghana,717279,3871,01/16/2021
Ghana,721263,3984,01/17/2021
Ghana,726313,5050,01/18/2021
Ghana,730557,4244,01/19/2021
Ghana,735234,4677,01/20/2021
Ghana,740217,4983,01/21/2021
Ghana,745095,4878,01/22/2021
Ghana,749486,4391,01/23/2021
Ghana,757560,0,01/25/2021
Ghana,762654,5094,01/26/2021
Ghana,766932,4278,01/27/2021
Ghana,773119,6187,01/28/2021
Ghana,778284,5165,01/29/2021
Ghana,783432,5148,01/30/2021
Ghana,788526,5094,01/31/2021
Ghana,792936,4410,02/01/2021
Ghana,796223,3287,02/02/2021
Ghana,802153,5930,02/03/2021
Ghana,805652,3499,02/04/2021
Ghana,810040,4388,02/05/2021
Ghana,814434,4394,02/06/2021
Ghana,817990,3556,02/07/2021
Ghana,822643,4653,02/08/2021
Ghana,827784,5141,02/09/2021
Ghana,832760,4976,02/10/2021
Ghana,837925,5165,02/11/2021
Ghana,841363,3438,02/12/2021
Ghana,846174,4811,02/13/2021
Ghana,849891,3717,02/14/2021
Ghana,854108,4217,02/15/2021
Ghana,858325,4217,02/16/2021
Ghana,862986,4661,02/17/2021
Ghana,868173,5187,02/18/2021
Ghana,872594,4421,02/19/2021
Ghana,876839,4245,02/20/2021
Ghana,880917,4078,02/21/2021
Ghana,885214,4297,02/22/2021
Ghana,889632,4418,02/23/2021
Ghana,893602,3970,02/24/2021
Ghana,898269,4667,02/25/2021
Ghana,902813,4544,02/26/2021
Ghana,906827,4014,02/27/2021
Ghana,910673,3846,02/28/2021
Ghana,913557,2884,03/01/2021
Ghana,917581,4024,03/02/2021
Ghana,921378,3797,03/03/2021
Ghana,925611,4233,03/04/2021
Israel,121,0,01/26/2020
Israel,122,1,01/27/2020
Israel,128,0,01/29/2020
Israel,132,4,01/30/2020
Israel,139,0,02/02/2020
Israel,146,7,02/03/2020
Israel,152,6,02/04/2020
Israel,192,0,02/09/2020
Israel,220,28,02/10/2020
Israel,270,50,02/11/2020
Israel,305,35,02/12/2020
Israel,340,35,02/13/2020
Israel,370,30,02/14/2020
Israel,373,3,02/15/2020
Israel,396,23,02/16/2020
Israel,437,41,02/17/2020
Israel,483,46,02/18/2020
Israel,517,34,02/19/2020
Israel,29,29,02/20/2020
Israel,57,28,02/21/2020
Israel,70,13,02/22/2020
Israel,126,56,02/23/2020
Israel,201,75,02/24/2020
Israel,309,108,02/25/2020
Israel,417,108,02/26/2020
Israel,588,171,02/27/2020
Israel,706,118,02/28/2020
Israel,864,158,02/29/2020
Israel,1051,187,03/01/2020
Israel,1222,171,03/02/2020
Israel,1457,235,03/03/2020
Israel,1586,129,03/04/2020
Israel,1759,173,03/05/2020
Israel,2033,274,03/06/2020
Israel,2369,336,03/07/2020
Israel,2790,421,03/08/2020
Israel,3308,518,03/09/2020
Israel,3828,520,03/10/2020
Israel,4229,401,03/11/2020
Israel,4836,607,03/12/2020
Israel,5530,694,03/13/2020
Israel,6144,614,03/14/2020
Israel,7327,1183,03/15/2020
Israel,8671,1344,03/16/2020
Israel,10317,1646,03/17/2020
Israel,12423,2106,03/18/2020
Israel,14499,2076,03/19/2020
Israel,16816,2317,03/20/2020
Israel,18924,2108,03/21/2020
Israel,22150,3226,03/22/2020
Israel,25674,3524,03/23/2020
Israel,30341,4667,03/24/2020
Israel,36266,5925,03/25/2020
Israel,42723,6457,03/26/2020
Israel,48462,5739,03/27/2020
Israel,54200,5738,03/28/2020
Israel,61766,7566,03/29/2020
Israel,68866,7100,03/30/2020
Israel,76853,7987,03/31/2020
Israel,85861,9008,04/01/2020
Israel,96087,10226,04/02/2020
Israel,106416,10329,04/03/2020
Israel,112770,6354,04/04/2020
Israel,122164,9394,04/05/2020
Israel,129662,7498,04/06/2020
Israel,136629,6967,04/07/2020
Israel,142507,5878,04/08/2020
Israel,148255,5748,04/09/2020
Israel,155602,7347,04/10/2020
Israel,162304,6702,04/11/2020
Israel,172902,10598,04/12/2020
Israel,183852,10950,04/13/2020
Israel,196530,12678,04/14/2020
Israel,205980,9450,04/15/2020
Israel,218768,12788,04/16/2020
Israel,230362,11594,04/17/2020
Israel,240968,10606,04/18/2020
Israel,252447,11479,04/19/2020
Israel,267812,15365,04/20/2020
Israel,281424,13612,04/21/2020
Israel,294717,13293,04/22/2020
Israel,308900,14183,04/23/2020
Israel,321527,12627,04/24/2020
Israel,330604,9077,04/25/2020
Israel,339068,8464,04/26/2020
Israel,350616,11548,04/27/2020
Israel,361255,10639,04/28/2020
Israel,370251,8996,04/29/2020
Israel,380181,9930,04/30/2020
Israel,391233,11052,05/01/2020
Israel,396801,5568,05/02/2020
Israel,404830,8029,05/03/2020
Israel,414088,9258,05/04/2020
Israel,423045,8957,05/05/2020
Israel,432511,9466,05/06/2020
Israel,442630,10119,05/07/2020
Israel,450787,8157,05/08/2020
Israel,454655,3868,05/09/2020
Israel,459599,4944,05/10/2020
Israel,468814,9215,05/11/2020
Israel,476352,7538,05/12/2020
Israel,484624,8272,05/13/2020
Israel,493040,8416,05/14/2020
Israel,498736,5696,05/15/2020
Israel,500238,1502,05/16/2020
Israel,504871,4633,05/17/2020
Israel,512563,7692,05/18/2020
Israel,519705,7142,05/19/2020
Israel,525673,5968,05/20/2020
Israel,531837,6164,05/21/2020
Israel,536832,4995,05/22/2020
Israel,537550,718,05/23/2020
Israel,541358,3808,05/24/2020
Israel,546691,5333,05/25/2020
Israel,553510,6819,05/26/2020
Israel,560238,6728,05/27/2020
Israel,565590,5352,05/28/2020
Israel,567453,1863,05/29/2020
Israel,568512,1059,05/30/2020
Israel,574152,5640,05/31/2020
Israel,582307,8155,06/01/2020
Israel,594064,11757,06/02/2020
Israel,607273,13209,06/03/2020
Israel,622172,14899,06/04/2020
Israel,638646,16474,06/05/2020
Israel,650183,11537,06/06/2020
Israel,665281,15098,06/07/2020
Israel,679925,14644,06/08/2020
Israel,694989,15064,06/09/2020
Israel,713473,18484,06/10/2020
Israel,729283,15810,06/11/2020
Israel,742415,13132,06/12/2020
Israel,749402,6987,06/13/2020
Israel,758242,8840,06/14/2020
Israel,772678,14436,06/15/2020
Israel,788917,16239,06/16/2020
Israel,804941,16024,06/17/2020
Israel,822333,17392,06/18/2020
Israel,835120,12787,06/19/2020
Israel,841130,6010,06/20/2020
Israel,850282,9152,06/21/2020
Israel,864291,14009,06/22/2020
Israel,884138,19847,06/23/2020
Israel,902531,18393,06/24/2020
Israel,921197,18666,06/25/2020
Israel,937728,16531,06/26/2020
Israel,948217,10489,06/27/2020
Israel,958606,10389,06/28/2020
Israel,979623,21017,06/29/2020
Israel,1000463,20840,06/30/2020
Israel,1021923,21460,07/01/2020
Israel,1046964,25041,07/02/2020
Israel,1067915,20951,07/03/2020
Israel,1085223,17308,07/04/2020
Israel,1106335,21112,07/05/2020
Israel,1131936,25601,07/06/2020
Israel,1160570,28634,07/07/2020
Israel,1189990,29420,07/08/2020
Israel,1219977,29987,07/09/2020
Israel,1245806,25829,07/10/2020
Israel,1266274,20468,07/11/2020
Israel,1288037,21763,07/12/2020
Israel,1317284,29247,07/13/2020
Israel,1349034,31750,07/14/2020
Israel,1379726,30692,07/15/2020
Israel,1410804,31078,07/16/2020
Israel,1436536,25732,07/17/2020
Israel,1456993,20457,07/18/2020
Israel,1476839,19846,07/19/2020
Israel,1504447,27608,07/20/2020
Israel,1534624,30177,07/21/2020
Israel,1563431,28807,07/22/2020
Israel,1595967,32536,07/23/2020
Israel,1620367,24400,07/24/2020
Israel,1635853,15486,07/25/2020
Israel,1648057,12204,07/26/2020
Israel,1676302,28245,07/27/2020
Israel,1702941,26639,07/28/2020
Israel,1729169,26228,07/29/2020
Israel,1751131,21962,07/30/2020
Israel,1774029,22898,07/31/2020
Israel,1781819,7790,08/01/2020
Israel,1791906,10087,08/02/2020
Israel,1815374,23468,08/03/2020
Israel,1841473,26099,08/04/2020
Israel,1867265,25792,08/05/2020
Israel,1896032,28767,08/06/2020
Israel,1921342,25310,08/07/2020
Israel,1929925,8583,08/08/2020
Israel,1942088,12163,08/09/2020
Israel,1966456,24368,08/10/2020
Israel,1994123,27667,08/11/2020
Israel,2020356,26233,08/12/2020
Israel,2049247,28891,08/13/2020
Israel,2070162,20915,08/14/2020
Israel,2079558,9396,08/15/2020
Israel,2091944,12386,08/16/2020
Israel,2118005,26061,08/17/2020
Israel,2145904,27899,08/18/2020
Israel,2174305,28401,08/19/2020
Israel,2203159,28854,08/20/2020
Israel,2230377,27218,08/21/2020
Israel,2241436,11059,08/22/2020
Israel,2254734,13298,08/23/2020
Israel,2284873,30139,08/24/2020
Israel,2318926,34053,08/25/2020
Israel,2353181,34255,08/26/2020
Israel,2389610,36429,08/27/2020
Israel,2412899,23289,08/28/2020
Israel,2423607,10708,08/29/2020
Israel,2437160,13553,08/30/2020
Israel,2469129,31969,08/31/2020
Israel,2497597,28468,09/01/2020
Israel,2533577,35980,09/02/2020
Israel,2568804,35227,09/03/2020
Israel,2600352,31548,09/04/2020
Israel,2616296,15944,09/05/2020
Israel,2635967,19671,09/06/2020
Israel,2677420,41453,09/07/2020
Israel,2723094,45674,09/08/2020
Israel,2769501,46407,09/09/2020
Israel,2818249,48748,09/10/2020
Israel,2861951,43702,09/11/2020
Israel,2892522,30571,09/12/2020
Israel,2927501,34979,09/13/2020
Israel,2975048,47547,09/14/2020
Israel,3032813,57765,09/15/2020
Israel,3087041,54228,09/16/2020
Israel,3145850,58809,09/17/2020
Israel,3200321,54471,09/18/2020
Israel,3243153,42832,09/19/2020
Israel,3267644,24491,09/20/2020
Israel,3302245,34601,09/21/2020
Israel,3365307,63062,09/22/2020
Israel,3424658,59351,09/23/2020
Israel,3492638,67980,09/24/2020
Israel,3555355,62717,09/25/2020
Israel,3601777,46422,09/26/2020
Israel,3627059,25282,09/27/2020
Israel,3635279,8220,09/28/2020
Israel,3669897,34618,09/29/2020
Israel,3740049,70152,09/30/2020
Israel,3805992,65943,10/01/2020
Israel,3868156,62164,10/02/2020
Israel,3893300,25144,10/03/2020
Israel,3919759,26459,10/04/2020
Israel,3971974,52215,10/05/2020
Israel,4019020,47046,10/06/2020
Israel,4068252,49232,10/07/2020
Israel,4118072,49820,10/08/2020
Israel,4155421,37349,10/09/2020
Israel,4168888,13467,10/10/2020
Israel,4192007,23119,10/11/2020
Israel,4239373,47366,10/12/2020
Israel,4284690,45317,10/13/2020
Israel,4325872,41182,10/14/2020
Israel,4363521,37649,10/15/2020
Israel,4398266,34745,10/16/2020
Israel,4413260,14994,10/17/2020
Israel,4440791,27531,10/18/2020
Israel,4482645,41854,10/19/2020
Israel,4525189,42544,10/20/2020
Israel,4568643,43454,10/21/2020
Israel,4603947,35304,10/22/2020
Israel,4634457,30510,10/23/2020
Israel,4641118,6661,10/24/2020
Israel,4662925,21807,10/25/2020
Israel,4703937,41012,10/26/2020
Israel,4745660,41723,10/27/2020
Israel,4780757,35097,10/28/2020
Israel,4818362,37605,10/29/2020
Israel,4851008,32646,10/30/2020
Israel,4859036,8028,10/31/2020
Israel,4881679,22643,11/01/2020
Israel,4917495,35816,11/02/2020
Israel,4959053,41558,11/03/2020
Israel,4998846,39793,11/04/2020
Israel,5034215,35369,11/05/2020
Israel,5065804,31589,11/06/2020
Israel,5074148,8344,11/07/2020
Israel,5096262,22114,11/08/2020
Israel,5131487,35225,11/09/2020
Israel,5173143,41656,11/10/2020
Israel,5213630,40487,11/11/2020
Israel,5253967,40337,11/12/2020
Israel,5289759,35792,11/13/2020
Israel,5302692,12933,11/14/2020
Israel,5326494,23802,11/15/2020
Israel,5375733,49239,11/16/2020
Israel,5432502,56769,11/17/2020
Israel,5479179,46677,11/18/2020
Israel,5535444,56265,11/19/2020
Israel,5579544,44100,11/20/2020
Israel,5595437,15893,11/21/2020
Israel,5630448,35011,11/22/2020
Israel,5684118,53670,11/23/2020
Israel,5744118,60000,11/24/2020
Israel,5805155,61037,11/25/2020
Israel,5859717,54562,11/26/2020
Israel,5908569,48852,11/27/2020
Israel,5926097,17528,11/28/2020
Israel,5966558,40461,11/29/2020
Israel,6025407,58849,11/30/2020
Israel,6090702,65295,12/01/2020
Israel,6163534,72832,12/02/2020
Israel,6229033,65499,12/03/2020
Israel,6290673,61640,12/04/2020
Israel,6316548,25875,12/05/2020
Israel,6359476,42928,12/06/2020
Israel,6427143,67667,12/07/2020
Israel,6497638,70495,12/08/2020
Israel,6573107,75469,12/09/2020
Israel,6650924,77817,12/10/2020
Israel,6728134,77210,12/11/2020
Israel,6772994,44860,12/12/2020
Israel,6824469,51475,12/13/2020
Israel,6898167,73698,12/14/2020
Israel,6982140,83973,12/15/2020
Israel,7066270,84130,12/16/2020
Israel,7146938,80668,12/17/2020
Israel,7223710,76772,12/18/2020
Israel,7285851,62141,12/19/2020
Israel,7359294,73443,12/20/2020
Israel,7454892,95598,12/21/2020
Israel,7550219,95327,12/22/2020
Israel,7649781,99562,12/23/2020
Israel,7752498,102717,12/24/2020
Israel,7839536,87038,12/25/2020
Israel,7904465,64929,12/26/2020
Israel,7977389,72924,12/27/2020
Israel,8077428,100039,12/28/2020
Israel,8177057,99629,12/29/2020
Israel,8280448,103391,12/30/2020
Israel,8384045,103597,12/31/2020
Israel,8485264,101219,01/01/2021
Israel,8562424,77160,01/02/2021
Israel,8642362,79938,01/03/2021
Israel,8754017,111655,01/04/2021
Israel,8870551,116534,01/05/2021
Israel,8993471,122920,01/06/2021
Israel,9111419,117948,01/07/2021
Israel,9228402,116983,01/08/2021
Israel,9308662,80260,01/09/2021
Israel,9405102,96440,01/10/2021
Israel,9531429,126327,01/11/2021
Israel,9652423,120994,01/12/2021
Israel,9774747,122324,01/13/2021
Israel,9899640,124893,01/14/2021
Israel,10001664,102024,01/15/2021
Israel,10073418,71754,01/16/2021
Israel,10137893,64475,01/17/2021
Israel,10239912,102019,01/18/2021
Israel,10335993,96081,01/19/2021
Israel,10429414,93421,01/20/2021
Israel,10512036,82622,01/21/2021
Israel,10598072,86036,01/22/2021
Israel,10629071,30999,01/23/2021
Israel,10683525,54454,01/24/2021
Israel,10775174,91649,01/25/2021
Israel,10858760,83586,01/26/2021
Israel,10944859,86099,01/27/2021
Israel,11023379,78520,01/28/2021
Israel,11097751,74372,01/29/2021
Israel,11124632,26881,01/30/2021
Israel,11179687,55055,01/31/2021
Israel,11272799,93112,02/01/2021
Israel,11361675,88876,02/02/2021
Israel,11448064,86389,02/03/2021
Israel,11532715,84651,02/04/2021
Israel,11616856,84141,02/05/2021
Israel,11645887,29031,02/06/2021
Israel,11699896,54009,02/07/2021
Israel,11791247,91351,02/08/2021
Israel,11872953,81706,02/09/2021
Israel,11950501,77548,02/10/2021
Israel,12026994,76493,02/11/2021
Israel,12094582,67588,02/12/2021
Israel,12119509,24927,02/13/2021
Israel,12166981,47472,02/14/2021
Israel,12237951,70970,02/15/2021
Israel,12312098,74147,02/16/2021
Israel,12376550,64452,02/17/2021
Israel,12429170,52620,02/18/2021
Israel,12491954,62784,02/19/2021
Israel,12511558,19604,02/20/2021
Israel,12561820,50262,02/21/2021
Israel,12632305,70485,02/22/2021
Israel,12706713,74408,02/23/2021
Israel,12782910,76197,02/24/2021
Israel,12853220,70310,02/25/2021
Israel,12918906,65686,02/26/2021
Israel,12943281,24375,02/27/2021
Israel,12997907,54626,02/28/2021
Israel,13089073,91166,03/01/2021
