cases,deaths,Country,population,continent,"14 day cases/100,000",date
794,3,Belgium,11455519.0,Europe,54.54139616,2020-08-04
148,5,Belgium,11455519.0,Europe,53.80812515,2020-08-03
309,2,Belgium,11455519.0,Europe,52.24555954,2020-08-02
684,3,Belgium,11455519.0,Europe,48.66649865,2020-08-01
635,2,Belgium,11455519.0,Europe,45.09616718,2020-07-31
703,3,Belgium,11455519.0,Europe,41.22903554,2020-07-30
685,1,Belgium,11455519.0,Europe,37.05637431,2020-07-29
595,4,Belgium,11455519.0,Europe,33.81776068,2020-07-28
184,2,Belgium,11455519.0,Europe,32.58691291,2020-07-27
229,1,Belgium,11455519.0,Europe,31.12910031,2020-07-26
496,5,Belgium,11455519.0,Europe,27.90794551,2020-07-25
439,2,Belgium,11455519.0,Europe,25.15817921,2020-07-24
553,2,Belgium,11455519.0,Europe,21.52674183,2020-07-23
145,1,Belgium,11455519.0,Europe,21.12518865,2020-07-22
443,2,Belgium,11455519.0,Europe,18.23575169,2020-07-21
64,1,Belgium,11455519.0,Europe,17.88657502,2020-07-20
130,3,Belgium,11455519.0,Europe,17.31043351,2020-07-19
274,2,Belgium,11455519.0,Europe,15.73913849,2020-07-18
226,5,Belgium,11455519.0,Europe,14.57812605,2020-07-17
260,5,Belgium,11455519.0,Europe,13.48694895,2020-07-16
207,3,Belgium,11455519.0,Europe,12.55290136,2020-07-15
224,0,Belgium,11455519.0,Europe,11.70614793,2020-07-14
43,4,Belgium,11455519.0,Europe,11.54028901,2020-07-13
62,2,Belgium,11455519.0,Europe,11.35697126,2020-07-12
127,0,Belgium,11455519.0,Europe,11.23475942,2020-07-11
124,2,Belgium,11455519.0,Europe,10.81574741,2020-07-10
137,1,Belgium,11455519.0,Europe,10.49275899,2020-07-09
99,3,Belgium,11455519.0,Europe,10.58878258,2020-07-08
112,1,Belgium,11455519.0,Europe,10.8593945,2020-07-07
24,2,Belgium,11455519.0,Europe,10.82447683,2020-07-06
64,3,Belgium,11455519.0,Europe,10.702264999999999,2020-07-05
94,2,Belgium,11455519.0,Europe,10.93795925,2020-07-04
93,5,Belgium,11455519.0,Europe,11.0689005,2020-07-03
135,2,Belgium,11455519.0,Europe,10.964147500000001,2020-07-02
100,8,Belgium,11455519.0,Europe,10.95541808,2020-07-01
127,3,Belgium,11455519.0,Europe,11.13000642,2020-06-30
24,5,Belgium,11455519.0,Europe,11.11254759,2020-06-29
41,8,Belgium,11455519.0,Europe,11.18238292,2020-06-28
113,2,Belgium,11455519.0,Europe,10.97287692,2020-06-27
76,5,Belgium,11455519.0,Europe,11.13873584,2020-06-26
100,3,Belgium,11455519.0,Europe,11.30459475,2020-06-25
110,4,Belgium,11455519.0,Europe,11.61012434,2020-06-24
143,12,Belgium,11455519.0,Europe,11.69741851,2020-06-23
20,9,Belgium,11455519.0,Europe,11.98548927,2020-06-22
50,3,Belgium,11455519.0,Europe,12.15134818,2020-06-21
121,4,Belgium,11455519.0,Europe,12.43941894,2020-06-20
108,5,Belgium,11455519.0,Europe,12.99810161,2020-06-19
123,7,Belgium,11455519.0,Europe,13.31236062,2020-06-18
99,7,Belgium,11455519.0,Europe,14.04563163,2020-06-17
147,8,Belgium,11455519.0,Europe,13.27744295,2020-06-16
22,3,Belgium,11455519.0,Europe,13.513137200000001,2020-06-15
49,5,Belgium,11455519.0,Europe,13.61789021,2020-06-14
89,10,Belgium,11455519.0,Europe,14.28132588,2020-06-13
95,7,Belgium,11455519.0,Europe,14.94476156,2020-06-12
119,12,Belgium,11455519.0,Europe,15.49471482,2020-06-11
145,12,Belgium,11455519.0,Europe,15.99229158,2020-06-10
153,9,Belgium,11455519.0,Europe,17.39772768,2020-06-09
53,12,Belgium,11455519.0,Europe,17.58977485,2020-06-08
69,11,Belgium,11455519.0,Europe,18.06116336,2020-06-07
154,12,Belgium,11455519.0,Europe,18.88172854,2020-06-06
172,14,Belgium,11455519.0,Europe,17.99132802,2020-06-05
159,20,Belgium,11455519.0,Europe,19.96417622,2020-06-04
183,23,Belgium,11455519.0,Europe,20.91568265,2020-06-03
59,21,Belgium,11455519.0,Europe,23.16787218,2020-06-02
49,22,Belgium,11455519.0,Europe,23.44721352,2020-06-01
61,23,Belgium,11455519.0,Europe,24.19794337,2020-05-31
165,16,Belgium,11455519.0,Europe,25.78669722,2020-05-30
171,26,Belgium,11455519.0,Europe,26.95643908,2020-05-29
182,24,Belgium,11455519.0,Europe,28.16982801,2020-05-28
202,24,Belgium,11455519.0,Europe,29.85460545,2020-05-27
314,26,Belgium,11455519.0,Europe,31.26877097,2020-05-26
75,33,Belgium,11455519.0,Europe,31.6441359,2020-05-25
123,25,Belgium,11455519.0,Europe,32.66547766,2020-05-24
248,41,Belgium,11455519.0,Europe,34.71689061,2020-05-23
70,34,Belgium,11455519.0,Europe,37.96423366,2020-05-22
385,30,Belgium,11455519.0,Europe,39.42204626,2020-05-21
292,33,Belgium,11455519.0,Europe,41.64804755,2020-05-20
317,37,Belgium,11455519.0,Europe,44.72953168,2020-05-19
81,31,Belgium,11455519.0,Europe,45.24456727,2020-05-18
147,30,Belgium,11455519.0,Europe,46.457956200000005,2020-05-17
347,45,Belgium,11455519.0,Europe,45.49772036,2020-05-16
305,43,Belgium,11455519.0,Europe,47.95068648,2020-05-15
321,56,Belgium,11455519.0,Europe,49.70529925,2020-05-14
395,45,Belgium,11455519.0,Europe,51.22421778,2020-05-13
476,65,Belgium,11455519.0,Europe,53.65972506,2020-05-12
118,72,Belgium,11455519.0,Europe,54.41918433,2020-05-11
240,71,Belgium,11455519.0,Europe,55.71113801,2020-05-10
483,74,Belgium,11455519.0,Europe,58.57438672,2020-05-09
442,71,Belgium,11455519.0,Europe,63.23589529,2020-05-08
552,76,Belgium,11455519.0,Europe,65.20874349,2020-05-07
547,81,Belgium,11455519.0,Europe,71.52011183,2020-05-06
670,95,Belgium,11455519.0,Europe,76.82759725,2020-05-05
140,94,Belgium,11455519.0,Europe,79.48133996,2020-05-04
286,75,Belgium,11455519.0,Europe,83.28736568,2020-05-03
237,93,Belgium,11455519.0,Europe,93.39603033,2020-05-02
586,87,Belgium,11455519.0,Europe,102.9023652,2020-05-01
522,107,Belgium,11455519.0,Europe,112.6007473,2020-04-30
569,110,Belgium,11455519.0,Europe,121.2603288,2020-04-29
755,135,Belgium,11455519.0,Europe,119.3660453,2020-04-28
205,154,Belgium,11455519.0,Europe,122.15072930000001,2020-04-27
388,142,Belgium,11455519.0,Europe,127.77247369999999,2020-04-26
811,155,Belgium,11455519.0,Europe,141.0848343,2020-04-25
976,156,Belgium,11455519.0,Europe,152.11881709999997,2020-04-24
778,181,Belgium,11455519.0,Europe,159.28566830000003,2020-04-23
1270,203,Belgium,11455519.0,Europe,161.4243755,2020-04-22
1278,206,Belgium,11455519.0,Europe,167.1770611,2020-04-21
444,190,Belgium,11455519.0,Europe,169.12372109999998,2020-04-20
722,208,Belgium,11455519.0,Europe,170.87833380000004,2020-04-19
1395,205,Belgium,11455519.0,Europe,173.4884295,2020-04-18
1675,246,Belgium,11455519.0,Europe,171.7774638,2020-04-17
1633,280,Belgium,11455519.0,Europe,170.7648514,2020-04-16
1561,261,Belgium,11455519.0,Europe,171.82984030000003,2020-04-15
538,277,Belgium,11455519.0,Europe,182.31386990000001,2020-04-14
524,265,Belgium,11455519.0,Europe,183.71930600000002,2020-04-13
1032,284,Belgium,11455519.0,Europe,182.086905,2020-04-12
2336,302,Belgium,11455519.0,Europe,174.96370090000002,2020-04-11
2240,272,Belgium,11455519.0,Europe,167.3080024,2020-04-10
1599,322,Belgium,11455519.0,Europe,163.8162357,2020-04-09
1515,277,Belgium,11455519.0,Europe,161.02282230000003,2020-04-08
1937,257,Belgium,11455519.0,Europe,155.7066074,2020-04-07
667,247,Belgium,11455519.0,Europe,154.126583,2020-04-06
923,271,Belgium,11455519.0,Europe,150.16342780000002,2020-04-05
1694,236,Belgium,11455519.0,Europe,141.1546696,2020-04-04
1479,219,Belgium,11455519.0,Europe,134.4679364,2020-04-03
1517,233,Belgium,11455519.0,Europe,125.89564909999999,2020-04-02
1683,208,Belgium,11455519.0,Europe,114.88785449999999,2020-04-01
1739,170,Belgium,11455519.0,Europe,103.08568299999999,2020-03-31
685,149,Belgium,11455519.0,Europe,98.97412767,2020-03-30
845,141,Belgium,11455519.0,Europe,93.16033608,2020-03-29
1520,128,Belgium,11455519.0,Europe,82.84216542,2020-03-28
1363,102,Belgium,11455519.0,Europe,73.13505394,2020-03-27
1199,107,Belgium,11455519.0,Europe,64.18740172,2020-03-26
1195,77,Belgium,11455519.0,Europe,54.61996091,2020-03-25
1328,78,Belgium,11455519.0,Europe,43.84786058,2020-03-24
486,47,Belgium,11455519.0,Europe,40.16404669,2020-03-23
469,40,Belgium,11455519.0,Europe,36.30564447,2020-03-22
662,35,Belgium,11455519.0,Europe,31.48700639,2020-03-21
713,33,Belgium,11455519.0,Europe,25.97001498,2020-03-20
535,22,Belgium,11455519.0,Europe,21.76243608,2020-03-19
422,10,Belgium,11455519.0,Europe,18.37542236,2020-03-18
387,12,Belgium,11455519.0,Europe,15.16299698,2020-03-17
214,6,Belgium,11455519.0,Europe,13.29490178,2020-03-16
179,5,Belgium,11455519.0,Europe,11.88946568,2020-03-15
338,3,Belgium,11455519.0,Europe,8.9389228,2020-03-14
251,1,Belgium,11455519.0,Europe,6.74783919,2020-03-13
174,3,Belgium,11455519.0,Europe,5.22892066,2020-03-12
99,0,Belgium,11455519.0,Europe,4.3647084000000005,2020-03-11
94,1,Belgium,11455519.0,Europe,3.54414322,2020-03-10
64,0,Belgium,11455519.0,Europe,2.98546055,2020-03-09
27,0,Belgium,11455519.0,Europe,2.74976629,2020-03-08
110,0,Belgium,11455519.0,Europe,1.78953044,2020-03-07
81,0,Belgium,11455519.0,Europe,1.08244768,2020-03-06
53,0,Belgium,11455519.0,Europe,0.61978859,2020-03-05
34,0,Belgium,11455519.0,Europe,0.32298842,2020-03-04
19,0,Belgium,11455519.0,Europe,0.1571295,2020-03-03
18,0,Belgium,11455519.0,Europe,0.0,2020-03-01
1,0,Belgium,11455519.0,Europe,0.0,2020-02-04
486,22,Egypt,100388076.0,Africa,6.01067402,2020-12-14
478,21,Egypt,100388076.0,Africa,5.88316883,2020-12-13
464,23,Egypt,100388076.0,Africa,5.75665978,2020-12-12
445,22,Egypt,100388076.0,Africa,5.65007342,2020-12-11
421,19,Egypt,100388076.0,Africa,5.57337108,2020-12-10
434,23,Egypt,100388076.0,Africa,5.51758757,2020-12-09
415,19,Egypt,100388076.0,Africa,5.44486977,2020-12-08
418,21,Egypt,100388076.0,Africa,5.38410558,2020-12-07
431,18,Egypt,100388076.0,Africa,5.31736458,2020-12-06
427,19,Egypt,100388076.0,Africa,5.24464678,2020-12-05
432,19,Egypt,100388076.0,Africa,5.18089419,2020-12-04
421,28,Egypt,100388076.0,Africa,5.09124211,2020-12-03
392,16,Egypt,100388076.0,Africa,4.99959776,2020-12-02
370,14,Egypt,100388076.0,Africa,4.88305005,2020-12-01
358,15,Egypt,100388076.0,Africa,4.75554487,2020-11-30
351,13,Egypt,100388076.0,Africa,4.61807835,2020-11-29
357,12,Egypt,100388076.0,Africa,4.49555383,2020-11-28
368,11,Egypt,100388076.0,Africa,4.36306798,2020-11-27
365,12,Egypt,100388076.0,Africa,4.20966331,2020-11-26
361,13,Egypt,100388076.0,Africa,4.07219678,2020-11-25
354,12,Egypt,100388076.0,Africa,3.94369546,2020-11-24
351,13,Egypt,100388076.0,Africa,3.81120961,2020-11-23
358,14,Egypt,100388076.0,Africa,3.69964258,2020-11-22
363,13,Egypt,100388076.0,Africa,3.55022244,2020-11-21
342,13,Egypt,100388076.0,Africa,3.41175978,2020-11-20
329,14,Egypt,100388076.0,Africa,3.27130485,2020-11-19
275,16,Egypt,100388076.0,Africa,3.14977647,2020-11-18
242,12,Egypt,100388076.0,Africa,3.072078,2020-11-17
220,11,Egypt,100388076.0,Africa,3.01928289,2020-11-16
228,13,Egypt,100388076.0,Africa,2.98043365,2020-11-15
224,12,Egypt,100388076.0,Africa,2.93162307,2020-11-14
214,12,Egypt,100388076.0,Africa,2.87484342,2020-11-13
227,11,Egypt,100388076.0,Africa,2.83997872,2020-11-12
232,14,Egypt,100388076.0,Africa,2.76626479,2020-11-11
221,12,Egypt,100388076.0,Africa,2.70450447,2020-11-10
239,13,Egypt,100388076.0,Africa,2.65071322,2020-11-09
208,12,Egypt,100388076.0,Africa,2.55508433,2020-11-08
224,14,Egypt,100388076.0,Africa,2.51424283,2020-11-07
201,11,Egypt,100388076.0,Africa,2.46045158,2020-11-06
207,13,Egypt,100388076.0,Africa,2.43654436,2020-11-05
197,14,Egypt,100388076.0,Africa,2.40765646,2020-11-04
189,13,Egypt,100388076.0,Africa,2.36880723,2020-11-03
181,12,Egypt,100388076.0,Africa,2.30306237,2020-11-02
179,8,Egypt,100388076.0,Africa,2.24927112,2020-11-01
167,11,Egypt,100388076.0,Africa,2.20842961,2020-10-31
179,13,Egypt,100388076.0,Africa,2.16758811,2020-10-30
153,12,Egypt,100388076.0,Africa,2.10682392,2020-10-29
170,11,Egypt,100388076.0,Africa,2.08192057,2020-10-28
167,12,Egypt,100388076.0,Africa,2.0510403999999998,2020-10-27
143,12,Egypt,100388076.0,Africa,2.14467702,2020-10-26
167,11,Egypt,100388076.0,Africa,2.00222983,2020-10-25
170,10,Egypt,100388076.0,Africa,1.96039219,2020-10-24
177,11,Egypt,100388076.0,Africa,1.8966396,2020-10-23
178,13,Egypt,100388076.0,Africa,1.84085608,2020-10-22
158,12,Egypt,100388076.0,Africa,1.79603004,2020-10-21
123,10,Egypt,100388076.0,Africa,1.75917307,2020-10-20
127,11,Egypt,100388076.0,Africa,1.73426972,2020-10-19
138,10,Egypt,100388076.0,Africa,1.71534316,2020-10-18
126,11,Egypt,100388076.0,Africa,1.68645527,2020-10-17
118,11,Egypt,100388076.0,Africa,1.70936636,2020-10-16
128,6,Egypt,100388076.0,Africa,1.71036249,2020-10-15
139,9,Egypt,100388076.0,Africa,1.70139729,2020-10-14
261,22,Egypt,100388076.0,Africa,1.68645527,2020-10-13
125,11,Egypt,100388076.0,Africa,1.64461763,2020-10-11
106,12,Egypt,100388076.0,Africa,1.63067175,2020-10-10
121,7,Egypt,100388076.0,Africa,1.63664856,2020-10-09
133,9,Egypt,100388076.0,Africa,1.65358284,2020-10-08
121,11,Egypt,100388076.0,Africa,1.64162923,2020-10-07
98,9,Egypt,100388076.0,Africa,1.63366016,2020-10-06
108,11,Egypt,100388076.0,Africa,1.66155192,2020-10-05
109,14,Egypt,100388076.0,Africa,1.66852486,2020-10-04
149,10,Egypt,100388076.0,Africa,1.68745141,2020-10-03
119,16,Egypt,100388076.0,Africa,1.66952099,2020-10-02
119,16,Egypt,100388076.0,Africa,1.69143594,2020-10-01
124,13,Egypt,100388076.0,Africa,1.73227745,2020-09-30
115,18,Egypt,100388076.0,Africa,1.77112668,2020-09-29
104,14,Egypt,100388076.0,Africa,1.8239218000000001,2020-09-28
111,16,Egypt,100388076.0,Africa,1.87273238,2020-09-27
112,18,Egypt,100388076.0,Africa,1.90958934,2020-09-26
138,13,Egypt,100388076.0,Africa,1.94843858,2020-09-25
121,16,Egypt,100388076.0,Africa,1.96437673,2020-09-24
113,19,Egypt,100388076.0,Africa,2.01816797,2020-09-23
126,17,Egypt,100388076.0,Africa,2.09188191,2020-09-22
115,20,Egypt,100388076.0,Africa,2.14368089,2020-09-21
128,17,Egypt,100388076.0,Africa,2.17954172,2020-09-20
131,18,Egypt,100388076.0,Africa,2.18153399,2020-09-19
141,19,Egypt,100388076.0,Africa,2.20743348,2020-09-18
160,17,Egypt,100388076.0,Africa,2.21141802,2020-09-17
163,18,Egypt,100388076.0,Africa,2.21639869,2020-09-16
168,13,Egypt,100388076.0,Africa,2.22934843,2020-09-15
153,21,Egypt,100388076.0,Africa,2.27317834,2020-09-14
148,20,Egypt,100388076.0,Africa,2.34988068,2020-09-13
151,17,Egypt,100388076.0,Africa,2.41363327,2020-09-12
154,13,Egypt,100388076.0,Africa,2.48535493,2020-09-11
175,17,Egypt,100388076.0,Africa,2.56803408,2020-09-10
187,19,Egypt,100388076.0,Africa,2.59891424,2020-09-09
178,11,Egypt,100388076.0,Africa,2.55309206,2020-09-08
151,19,Egypt,100388076.0,Africa,2.61584852,2020-09-07
130,16,Egypt,100388076.0,Africa,2.46543225,2020-09-06
157,16,Egypt,100388076.0,Africa,2.42459075,2020-09-05
145,18,Egypt,100388076.0,Africa,2.39072218,2020-09-04
165,21,Egypt,100388076.0,Africa,2.35685362,2020-09-03
176,19,Egypt,100388076.0,Africa,2.51523896,2020-09-02
212,22,Egypt,100388076.0,Africa,2.33991933,2020-09-01
230,23,Egypt,100388076.0,Africa,2.24329431,2020-08-31
212,14,Egypt,100388076.0,Africa,2.1526461,2020-08-30
223,20,Egypt,100388076.0,Africa,2.05701721,2020-08-29
237,25,Egypt,100388076.0,Africa,1.94644631,2020-08-28
206,19,Egypt,100388076.0,Africa,1.85480196,2020-08-27
141,18,Egypt,100388076.0,Africa,1.77809962,2020-08-26
241,37,Egypt,100388076.0,Africa,1.80499525,2020-08-25
89,12,Egypt,100388076.0,Africa,1.91556615,2020-08-23
123,19,Egypt,100388076.0,Africa,1.99326462,2020-08-22
111,15,Egypt,100388076.0,Africa,2.01119503,2020-08-21
324,24,Egypt,100388076.0,Africa,2.03111772,2020-08-20
115,13,Egypt,100388076.0,Africa,1.94246177,2020-08-18
139,19,Egypt,100388076.0,Africa,1.98429941,2020-08-17
116,17,Egypt,100388076.0,Africa,2.01219117,2020-08-16
112,17,Egypt,100388076.0,Africa,2.13371955,2020-08-15
145,22,Egypt,100388076.0,Africa,2.3419116,2020-08-14
129,26,Egypt,100388076.0,Africa,2.59692197,2020-08-13
168,24,Egypt,100388076.0,Africa,2.87583956,2020-08-12
174,26,Egypt,100388076.0,Africa,3.17169143,2020-08-11
178,17,Egypt,100388076.0,Africa,3.41674045,2020-08-10
167,21,Egypt,100388076.0,Africa,3.71657686,2020-08-09
141,20,Egypt,100388076.0,Africa,4.05924704,2020-08-08
131,21,Egypt,100388076.0,Africa,4.57524457,2020-08-07
123,18,Egypt,100388076.0,Africa,5.11016866,2020-08-06
112,24,Egypt,100388076.0,Africa,5.65206569,2020-08-05
157,23,Egypt,100388076.0,Africa,6.213885400000001,2020-08-04
167,31,Egypt,100388076.0,Africa,6.6820685,2020-08-03
238,29,Egypt,100388076.0,Africa,7.11638303,2020-08-02
321,31,Egypt,100388076.0,Africa,7.57460478,2020-08-01
401,46,Egypt,100388076.0,Africa,7.95512806,2020-07-31
409,37,Egypt,100388076.0,Africa,8.480090800000001,2020-07-30
465,39,Egypt,100388076.0,Africa,8.98214246,2020-07-29
420,46,Egypt,100388076.0,Africa,9.44434875,2020-07-28
479,48,Egypt,100388076.0,Africa,9.95337335,2020-07-27
511,40,Egypt,100388076.0,Africa,10.38469947,2020-07-26
659,38,Egypt,100388076.0,Africa,10.79510678,2020-07-25
668,40,Egypt,100388076.0,Africa,11.11586201,2020-07-24
667,41,Egypt,100388076.0,Africa,11.39677186,2020-07-23
676,47,Egypt,100388076.0,Africa,11.75338792,2020-07-22
627,50,Egypt,100388076.0,Africa,12.13291507,2020-07-21
603,51,Egypt,100388076.0,Africa,12.47359298,2020-07-20
698,63,Egypt,100388076.0,Africa,13.08621554,2020-07-19
703,68,Egypt,100388076.0,Africa,13.70979557,2020-07-18
928,53,Egypt,100388076.0,Africa,14.41605475,2020-07-17
913,59,Egypt,100388076.0,Africa,14.97090152,2020-07-16
929,73,Egypt,100388076.0,Africa,15.55862073,2020-07-15
931,77,Egypt,100388076.0,Africa,16.18419303,2020-07-14
912,89,Egypt,100388076.0,Africa,16.81673827,2020-07-13
923,67,Egypt,100388076.0,Africa,17.16837366,2020-07-12
981,85,Egypt,100388076.0,Africa,17.41242655,2020-07-11
950,53,Egypt,100388076.0,Africa,18.053937,2020-07-10
1025,75,Egypt,100388076.0,Africa,18.6705441,2020-07-09
1057,67,Egypt,100388076.0,Africa,19.06401712,2020-07-08
969,79,Egypt,100388076.0,Africa,19.33795404,2020-07-07
1218,63,Egypt,100388076.0,Africa,19.94260753,2020-07-06
1324,79,Egypt,100388076.0,Africa,20.19861403,2020-07-05
1412,81,Egypt,100388076.0,Africa,20.42075196,2020-07-04
1485,86,Egypt,100388076.0,Africa,20.78135256,2020-07-03
1503,81,Egypt,100388076.0,Africa,20.51538472,2020-07-02
1557,81,Egypt,100388076.0,Africa,20.37592592,2020-07-01
1566,83,Egypt,100388076.0,Africa,20.38588726,2020-06-30
1265,81,Egypt,100388076.0,Africa,20.51040404,2020-06-29
1168,88,Egypt,100388076.0,Africa,20.86203943,2020-06-28
1625,87,Egypt,100388076.0,Africa,21.36807563,2020-06-27
1569,83,Egypt,100388076.0,Africa,21.32125732,2020-06-26
1420,85,Egypt,100388076.0,Africa,21.19474827,2020-06-25
1332,87,Egypt,100388076.0,Africa,21.22961297,2020-06-24
1576,85,Egypt,100388076.0,Africa,21.28240808,2020-06-23
1475,87,Egypt,100388076.0,Africa,21.07222376,2020-06-22
1547,89,Egypt,100388076.0,Africa,21.06425468,2020-06-21
1774,79,Egypt,100388076.0,Africa,21.01444797,2020-06-20
1218,88,Egypt,100388076.0,Africa,20.59009478,2020-06-19
1363,84,Egypt,100388076.0,Africa,20.52434992,2020-06-18
1567,94,Egypt,100388076.0,Africa,20.2414478,2020-06-17
1691,97,Egypt,100388076.0,Africa,19.82805209,2020-06-16
1618,91,Egypt,100388076.0,Africa,19.53718089,2020-06-15
1676,62,Egypt,100388076.0,Africa,19.45549788,2020-06-14
1578,45,Egypt,100388076.0,Africa,19.1476924,2020-06-13
1442,35,Egypt,100388076.0,Africa,18.85980961,2020-06-12
1455,36,Egypt,100388076.0,Africa,18.54602732,2020-06-11
1385,35,Egypt,100388076.0,Africa,18.00313416,2020-06-10
1365,34,Egypt,100388076.0,Africa,17.40943815,2020-06-09
1467,39,Egypt,100388076.0,Africa,16.74900115,2020-06-08
1497,32,Egypt,100388076.0,Africa,15.93715174,2020-06-07
1348,40,Egypt,100388076.0,Africa,15.2697418,2020-06-06
1152,38,Egypt,100388076.0,Africa,14.70692595,2020-06-05
1079,36,Egypt,100388076.0,Africa,14.33038721,2020-06-04
1152,47,Egypt,100388076.0,Africa,13.99767837,2020-06-03
1399,46,Egypt,100388076.0,Africa,13.56734838,2020-06-02
1536,46,Egypt,100388076.0,Africa,12.70668839,2020-06-01
1367,34,Egypt,100388076.0,Africa,11.68465466,2020-05-31
1289,34,Egypt,100388076.0,Africa,10.81204106,2020-05-30
1127,29,Egypt,100388076.0,Africa,9.92548159,2020-05-29
910,19,Egypt,100388076.0,Africa,9.19929973,2020-05-28
789,14,Egypt,100388076.0,Africa,8.62951094,2020-05-27
702,19,Egypt,100388076.0,Africa,8.1892196,2020-05-26
652,29,Egypt,100388076.0,Africa,7.83459581,2020-05-25
827,28,Egypt,100388076.0,Africa,7.61943082,2020-05-24
783,11,Egypt,100388076.0,Africa,7.28174131,2020-05-23
774,16,Egypt,100388076.0,Africa,6.99485465,2020-05-22
745,21,Egypt,100388076.0,Africa,6.615327499999999,2020-05-21
720,14,Egypt,100388076.0,Africa,6.25871144,2020-05-20
535,15,Egypt,100388076.0,Africa,5.92799487,2020-05-19
510,18,Egypt,100388076.0,Africa,5.74171777,2020-05-18
491,20,Egypt,100388076.0,Africa,5.50463782,2020-05-17
399,21,Egypt,100388076.0,Africa,5.31238391,2020-05-16
398,15,Egypt,100388076.0,Africa,5.27154241,2020-05-15
